id,list,number,trial_num,image,age,cond,agens_gender,patiens_gender,agens_num,patiens_num,comb,patiens_animacy,freq,translation,transcription,fluency,sentence_type,vf_acc,verb_number,vn_acc,patient_number,pn_acc,reaction time,word order,comments
K01,2,65,30,cover-1-2-l.png,adult,0,m,n,1,2,1 2,0,0.45,Мужчина накрывает два цветка ,"К'лавола ... купокайпэнэв'н,ын  мэчг'ат",1,direct,1,1,1,2,1,1734,AVP,
K01,2,66,31,hit-2-2-r.png,child,1,m,f,2,2,2 2,1,0.45,Два мальчика бьют двух девочек,К'айыкмин'ыйык на... накойкыплын'нэн на.. н'авытк'атпиляк'айик... т,1,inverse,1,1,0,2,1,1215,AVP,
K01,2,67,32,paint-1-1-r.png,adult,0,m,n,1,1,1 1,0,0.45,Мальчик красит доску,"К'айыкмин'а  кэняйкэчен,нын  доскан",1,direct,1,1,1,1,1,1239,AVP,
K02,2,4,1,call-2-2-r.png,old,1,f,m,2,2,2 2,1,0.40,Две бабушки зовут двух дедушек,Аняпэляка  ко...кокоман'алан' апапо.. апапонав',1,intransitive,0,3,0,3,0,2453,AVP,
K02,2,5,2,break-1-1-r.png,child,0,m,n,1,1,1 1,0,0.40,Мальчик ломает домик,К'ымин'ын..  к'ымин'а кунчимав'н'ынин  яян'а,1,direct,1,1,1,1,1,1693,AVP,
K02,2,6,3,feed-2-1-l.png,old,1,m,f,2,1,2 1,1,0.40,Два дедушки кормят бабушку,.. Апапэляка куенэв'йэньн'ын аняпэль,1,direct,0,1,1,1,1,2524,AVP,
K02,2,7,4,eat-1-2-l.png,adult,0,f,n,1,2,1 2,0,0.40,Женщина ест два яблока,аа...Н'эвыткэтэ куенун'нин  яблокав',1,direct,1,1,1,3,0,4475,AVP,
K02,2,8,5,wake-1-1-r.png,adult,0,f,m,1,1,1 1,1,0.40,Женщина будит мужчину,Н'эвыткэтэ...  куныкъев'н'ынин  г'оля,1,direct,1,1,1,1,1,1934,AVP,
K02,2,9,6,pick-2-2-r.png,child,1,m,n,2,2,2 2,0,0.40,Два мальчика срывают два цветка,К'ымин'ы.. К'ымин'ыпэляк'у нэкуй.. нэку.. накуляпн'ынав' в'ытв'ыто,1,inverse,1,3,0,3,0,1443,AVP,
K02,2,10,7,makelaugh-1-2-l.png,old,0,f,m,1,2,1 2,1,0.40,Бабушка смешит двух дедушек,Аняпэляка...  ку...кон..коначачгав'н'ынэв'  г'оляв',1,direct,1,3,0,3,0,2052,AVP,
K02,2,11,8,carry-2-1-l.png,adult,1,f,n,2,1,2 1,0,0.40,Две женщины несут ведро,Н'авык'к'алюта  нэкуеньн'ын  ведро,1,inverse,1,1,1,1,1,1806,AVP,
K02,2,12,9,teach-2-2-r.png,adult,1,f,m,2,2,2 2,1,0.40,Две женщины учат двух мужчин,"..Н'эвыткэв' наку.. накояньн,ы..нав'  г'оляв'э",1,inverse,1,3,0,3,0,3697,AVP,приводят
K02,2,13,10,open-1-1-r.png,old,0,m,n,1,1,1 1,0,0.40,Дедушка открывает дверь,Апапэляка  куенв'эн'эньн'ынин   тыллытыл,1,direct,1,1,1,1,1,1965,AVP,
K02,2,15,12,throw-1-2-l.png,child,0,m,n,1,2,1 2,0,0.40,Мальчик бросает два мяча,К'ымин'а ку... э. куйичвэтын' к'аплота,1,direct,1,1,1,3,0,4173,AVP,мяч в творительным
K02,2,16,13,cut_hair-1-1-r.png,child,0,m,f,1,1,1 1,1,0.40,Мальчик стрижет девочку,К'ымин'а  копаен'нэн  ӈавык'к'алю,1,direct,1,1,1,1,1,1949,AVP,
K02,2,17,14,cover-2-2-r.png,adult,1,f,n,2,2,2 2,0,0.40,Две женщины накрывают два цветка,Н'ав... н'авык'к'алюта нако.. нак.. накой.. накойон'ав' в'ытв'ыто,1,inverse,1,3,0,3,0,1860,AVP,
K02,2,18,15,wash-1-2-l.png,old,0,f,m,1,2,1 2,1,0.40,Бабушка моет двух дедушек,Аняпэляка  кунмытн'нин  г'оляв',1,direct,1,1,1,3,0,1649,AVP,
K02,2,19,16,paint-2-1-l.png,child,1,f,n,2,1,2 1,0,0.40,Две девочки красят доску,Н'авык'к'алюта накок.. накокрасканьн'ын дос..доскапэль,1,inverse,1,1,1,1,1,1596,AVP,
K02,2,20,17,give_water-2-2-r.png,adult,1,m,f,2,2,2 2,1,0.40,Два мужчины поят двух женщин,Г'олята  накончаёв'н'ынав'  н'ав'.. н'авычӈо,1,inverse,1,3,0,3,0,1891,AVP,
K02,2,21,18,clean-1-1-r.png,old,0,f,n,1,1,1 1,0,0.40,Бабушка чистит пальто,Аняпэляка  ээ кучистыньн'ынин  пальтон,1,direct,1,1,1,1,1,1532,AVP,
K02,2,22,19,push-2-1-l.png,child,1,m,f,2,1,2 1,1,0.40,Два мальчика толкают девочку,К'айыкмин'а  на.. н... накойк.. накойкыплын'нэн  ӈавык'к'алю,1,inverse,1,1,1,1,1,1553,AVP,бьют
K02,2,23,20,water-1-2-l.png,child,0,m,n,1,2,1 2,0,0.40,Мальчик поливает два цветка,ээ  К'айыкмин'а ... ку..поливан'ынын  в'ытв'ыто,1,direct,1,1,1,3,0,3345,AVP,
K02,2,25,22,plant-2-2-r.png,adult,1,f,n,2,2,2 2,0,0.40,Две женщины сажают два дерева,Н'авык'к'алюта  нэ... гаёлэнав'  в'ытв'ыто,1,past,NA,3,0,3,0,2058,AVP,нэ не присоединяется к глаголу
K02,2,27,24,boil-2-1-l.png,old,1,f,n,2,1,2 1,0,0.40,Две бабушки варят курицу,Аняпэляка на..копаньн'ын курица,1,inverse,1,1,1,1,1,2505,AVP,непереходный
K02,2,28,25,shoot-2-2-r.png,child,1,m,f,2,2,2 2,1,0.40,Два мальчика стреляют в двух девочек ,К'айык.. к'айыкмин'а ээ.. нэ..ганмылэнат  ӈавык'к'алют,1,inverse,1,2,1,2,1,3021,AVP,прошедшее 2
K02,2,29,26,hang-1-1-r.png,old,0,f,n,1,1,1 1,0,0.40,Бабушка вешает картину,Аняпэляка коннёпаньн'ынэн  портрет,1,direct,1,1,1,1,1,2234,AVP,
K02,2,30,27,treat-2-1-l.png,adult,1,m,f,2,1,2 1,1,0.40,Два мужчины лечат женщину ,Г'олята  нэкумэлэв'ын'ынын  аняпэль... кутг'ылын',1,inverse,1,1,1,1,1,3635,AVPV,кутг'ылын' - болеет
K02,2,32,29,scold-1-1-r.png,child,0,f,m,1,1,1 1,1,0.40,Девочка ругает мальчика ,Н'авык'к'алюта кокытг'айн'ан'нэн  к'айыкмин'ын,1,direct,1,1,1,1,1,1636,AVP,
K02,2,33,30,burn-2-2-r.png,old,1,m,n,2,2,2 2,0,0.40,Два дедушки сжигают две книги ,Апапэляко  нэкункэнгэньн'ынэв' книгав',1,inverse,1,3,0,3,0,1917,AVP,произнесено немного не так
K02,2,34,31,hit-1-2-l.png,child,0,f,m,1,2,1 2,1,0.40,Девочка бьет двух мальчиков,Н'авык'к'алю  котак'йын'чын'эн  к'айыкмин'ын,1,direct,1,1,1,1,0,1622,AVP,
K02,2,35,32,saw-2-1-l.png,old,1,m,n,2,1,2 1,0,0.40,Два дедушки пилят бревно,Апапо.. апаполь.. апапопэляко нэкучвиньн'ынэв' утту,1,inverse,1,3,0,1,1,2693,AVP,падеж н ф 
K02,2,36,1,give_water-1-2-l.png,adult,0,f,m,1,2,1 2,1,0.40,Женщина поит двух мужчин,Н'эвыткэтэ кончаёв'н'энэв'  г'оляв',1,direct,1,3,0,3,0,4611,AVP,
K02,2,37,2,break-2-1-l.png,child,1,f,n,2,1,2 1,0,0.40,Две девочки ломают домик,Н'авык'к'алюта накунчимав'н'ын  яян'а,1,inverse,1,1,1,1,1,1564,AVP,
K02,2,38,3,push-1-1-r.png,child,0,f,m,1,1,1 1,1,0.40,Девочка толкает мальчика,Н'авык'к'алюта  койкыплын'нэн  к'айыкмин'ын,1,direct,1,1,1,1,1,1980,AVP,
K02,2,39,4,eat-2-2-r.png,adult,1,m,n,2,2,2 2,0,0.40,Два мужчины едят два яблока,Г'олята кэнулинэв'  яблокав',1,direct,0,3,0,3,0,1879,AVP,
K02,2,40,5,pour-2-1-l.png,adult,1,f,m,2,1,2 1,1,0.40,Две женщины обливают мужчину ,Н'авык'к'алю кимл.. н'авычӈа .... гэ..гэмлытвилин  г'оля,1,past,NA,1,1,1,1,1635,AVP,прошедшее 2
K02,2,41,6,pick-1-2-l.png,child,0,f,n,1,2,1 2,0,0.40,Девочка срывает два цветка,Н'авык'к'алюта куляпн'ынин в'ытв'ыто,1,direct,1,1,1,3,0,2385,AVP,
K02,2,42,7,tie-2-2-r.png,child,1,f,m,2,2,2 2,1,0.40,Две девочки связывают двух мальчиков,Н'авык'к'алюта  к'айыкмин'у... гэ... кукылтын'нин,1,other,0,1,0,3,0,1923,APV,подсказка
K02,2,43,8,carry-1-1-r.png,adult,0,m,n,1,1,1 1,0,0.40,Мужчина несёт ведро,э.. Г'олята кунын'нин ведро,1,direct,1,1,1,1,1,4808,AVP,
K02,2,44,9,call-1-2-l.png,old,0,m,f,1,2,1 2,1,0.40,Дедушка зовет двух бабушек ,Апапэляка кукумн'атын'.. куку.. кукумн'атын'  аняпэлякыт,1,direct,1,1,1,2,1,1764,AVP,
K02,2,45,10,clean-2-1-l.png,old,1,m,n,2,1,2 1,0,0.40,Два дедушки чистят пальто ,Апапонак  кучистиньн'ынинэв'  пальтов',1,direct,0,3,0,3,0,2328,AVP,
K02,2,46,11,feed-1-1-r.png,old,0,f,m,1,1,1 1,1,0.40,Бабушка кормит дедушку,Аняпэляка  кунэвы'йэньн'ынин апапэль,1,direct,1,1,1,1,1,1884,AVP,
K02,2,47,12,water-2-2-r.png,child,1,f,n,2,2,2 2,0,0.40,Две девочки поливают два цветка ,Н'авык'к'алюта нэкун..  нэкумимлын'нынэв'  в'ытв'ыто,1,inverse,1,3,0,3,0,1404,AVP,
K02,2,48,13,wake-2-1-l.png,adult,1,m,f,2,1,2 1,1,0.40,Два мужчины будят женщину ,...Эньпичэ куныкъев'н'ынин нэв... н'эвыткэт,1,direct,0,1,1,1,1,2848,AVP,
K02,2,49,14,plant-1-2-l.png,adult,0,m,n,1,2,1 2,0,0.40,Мужчина сажает два дерева ,ээ.. г'олята  контываньн'ынэн  в'ытв'ыто,1,direct,1,1,1,3,0,3582,AVP,
K02,2,50,15,makelaugh-2-2-r.png,old,1,m,f,2,2,2 2,1,0.40,Два дедушки смешат двух бабушек,ээ.. Апапэляко наконачачгав'н'ынав' н'ав... н'авычӈо,1,inverse,1,3,0,3,0,6014,AVP,
K02,2,51,16,boil-1-1-r.png,adult,0,f,n,1,1,1 1,0,0.40,Женщина варит курицу,Н'эвыткэт  копаньн'ынэн  курицав',1,direct,1,1,1,3,0,1722,AVP,
K02,2,52,17,teach-1-2-l.png,adult,0,m,f,1,2,1 2,1,0.40,Мужчина учит двух женщин ,"Эньпич..  кунгыюлэв'н,ынин  ӈавык'к'алю",1,direct,1,1,1,3,0,2429,AVP,
K02,2,53,18,hang-2-1-l.png,old,1,m,n,2,1,2 1,0,0.40,Два дедушки вешают картину,Апапэляка нэк.. нэ.. нэкутэйкын'ын  портрет,1,inverse,1,1,1,1,1,2258,AVP,
K02,2,54,19,dress-1-1-r.png,old,0,m,f,1,1,1 1,1,0.40,Дедушка одевает бабушку,Апапэляка ко.. ко.. конай.. кунэй.. пальтон куе.. куе.. куенэйпэньн'ын аняпэляк,1,direct,1,1,1,1,1,1817,A[V]PVX,подаёт пальто бабушкам
K02,2,56,21,cut_hair-2-1-l.png,child,1,f,m,2,1,2 1,1,0.40,Две девочки стригут мальчика,Н'авык'к'алюта  нэкучвиньн'нынэв'.. кычв'ию к'айыкмэн'ын',1,inverse,1,3,0,1,1,2318,AVPX,волосы мальчику (м в дательном)
K02,2,58,23,wash-2-2-r.png,old,1,m,f,2,2,2 2,1,0.40,Два дедушки моют двух бабушек,Апапэляка кун.. ко.. кунмытн'ынин н'авычӈо,1,direct,0,1,0,3,0,3658,AVP,
K02,2,59,24,saw-1-1-r.png,adult,0,m,n,1,1,1 1,0,0.40,Мужчина пилит бревно,Г'олята кучгынинэв'  утту,1,direct,1,3,0,1,1,1761,AVP,утту - мн
K02,2,60,25,shoot-1-2-l.png,child,0,f,m,1,2,1 2,1,0.40,Девочка стреляет в двух мальчиков ,Н'авык'к'алюта  койечвалан'... куйичвэтын'  к'айыкмин'ык,1,direct,1,1,1,1,0,1664,AVP,с мальчиком
K02,2,61,26,open-2-1-l.png,old,1,f,n,2,1,2 1,0,0.40,Две бабушки открывают дверь,Аняпэляка  куе..куенв'эн'эньн'ынин   тыллытыл,1,direct,0,1,1,1,1,1843,AVP,
K02,2,62,27,treat-1-1-r.png,adult,0,f,m,1,1,1 1,1,0.40,Женщина лечит мужчину ,Г'оляпэль  кутг'ылын' н'авычӈэ  куе.. куенмэлэв'н'ынин,1,direct,1,1,1,NA,NA,1939,AXPV,
K02,2,63,28,throw-2-2-r.png,child,1,f,n,2,2,2 2,0,0.40,Две девочки бросают два мяча,Н'авык'к'алю.. н'авык'к'алю койечвалан' к'аплык,1,intransitive,0,3,0,3,0,1463,AVP,
K02,2,64,29,scold-2-1-l.png,child,1,m,f,2,1,2 1,1,0.40,Два мальчика ругают девочку,К'айыкмин'а накокытг'айн'ан'ын  н'авык'к'алю,1,inverse,1,1,1,1,1,1514,AVP,
K02,2,66,31,hit-2-2-r.png,child,1,m,f,2,2,2 2,1,0.40,Два мальчика бьют двух девочек,К'айыкмин'у.. котан.. котаг'...котан'йыкчын'лан'  н'авык'к'алю,1,intransitive,0,3,0,1,0,2426,AVP,
K02,2,67,32,paint-1-1-r.png,adult,0,m,n,1,1,1 1,0,0.40,Мальчик красит доску,К'ымин'а  кокрасканьн'ынэн  доска,1,direct,1,1,1,1,1,2108,AVP,
K03,1,4,1,call-1-1-r.png,old,0,f,m,1,1,1 1,1,0.50,Бабушка зовёт дедушку,Чачамдынак  кыг'эйн'эв'н'ынин  ынпыӄлавол ,1,direct,1,1,1,1,1,2237,AVP,
K03,1,5,2,break-2-2-r.png,child,1,m,n,2,2,2 2,0,0.50,Два мальчика ломают два домика,К'адыкмин'ыдык  ганчимав'линав'  дядяв',1,past,NA,3,0,3,0,3392,AVP,
K03,1,6,3,feed-1-2-l.png,old,0,m,f,1,2,1 2,1,0.50,Дедушка кормит двух бабушек,Ынпыӄлавола  кунэв'ыденьн'ынин  чачамдыт,1,direct,1,1,1,2,1,3479,AVP,
K03,1,7,4,eat-2-1-l.png,adult,1,f,n,2,1,2 1,0,0.50,Две женщины едят одно яблоко,Навытк'атпиляк'а нэкугитэн'ын яблоко,1,inverse,1,1,1,1,1,2511,AVP,смотрят
K03,1,8,5,wake-2-2-r.png,adult,1,f,m,2,2,2 2,1,0.50,Две женщины будят двух мужчин,аа.. Эльг'адык  нэкуныг'э.. нэкуныкдев'н'ынэт  г’удемтэв’илг’ыт,1,inverse,1,2,1,2,1,2859,AVP,
K03,1,9,6,pick-1-1-r.png,child,0,m,n,1,1,1 1,0,0.50,Мальчик срывает цветок,К'адыкмин'а  лыг'унин  в'ытв'ытпиль,1,direct,1,1,1,1,1,1615,AVP,увидел
K03,1,10,7,makelaugh-2-1-l.png,old,1,f,m,2,1,2 1,1,0.50,Две бабушки смешат дедушку,.. Чачамдыдык  накотак'дын'дын'ын  ынпыӄлавол,1,inverse,1,1,1,1,1,4121,AVP,
K03,1,11,8,carry-1-2-l.png,adult,0,f,n,1,2,1 2,0,0.50,Женщина несёт два ведра,Н'авытк'атпиляка  кунын'нин  аймыёчгын,1,direct,1,1,1,1,0,2685,AVP,
K03,1,12,9,teach-1-1-r.png,adult,0,f,m,1,1,1 1,1,0.50,Женщина учит мужчину,"так, а это?... Эльг'ата  конв'аняваньн'ынэн г’удемтэв’илг’ын",1,direct,1,1,1,1,1,6268,AVP,беседует
K03,1,13,10,open-2-2-r.png,old,1,m,n,2,2,2 2,0,0.50,Двое дедушек открывают две двери,Г’удемтэв’илг’э  нэкунв'эн'эньн'ынэт  тыллыт,1,inverse,1,2,1,2,1,2520,AVP,
K03,1,14,11,dress-1-2-l.png,old,0,f,m,1,2,1 2,1,0.50,Бабушка одевает двух дедушек,ааа Чачамдынак  кунэчг'эпав'н'ынат  г’удемтэв’илг’ыт... так,1,direct,1,2,0,2,1,3123,AVP,
K03,1,15,12,throw-2-1-l.png,child,1,m,n,2,1,2 1,0,0.50,Два мальчика бросают мяч,"К'адыкмин'ыт кок,аплыткон'э",1,incorporation,NA,NA,NA,NA,NA,1952,AV,
K03,1,16,13,cut_hair-2-2-r.png,child,1,m,f,2,2,2 2,1,0.50,Два мальчика стригут двух девочек,К'адыкмин'а накопаен'нат навыткатпиляк'ыт,1,inverse,1,2,1,2,1,1714,AVP,
K03,1,17,14,cover-1-1-r.png,adult,0,f,n,1,1,1 1,0,0.50,Женщина накрывает один цветок,Н'авытк'атпиляк'а  кудимлытг'ын'ынин  митг'алкыл,1,direct,1,1,1,1,1,4668,AVP,
K03,1,18,15,wash-2-1-l.png,old,1,f,m,2,1,2 1,1,0.50,Две бабушки моют одного дедушку,Чачамдыдык  нэкилгытэв'н'ын  ынпыӄлавол,1,inverse,1,1,1,1,1,2592,AVP,
K03,1,19,16,paint-1-2-l.png,child,0,f,n,1,2,1 2,0,0.50,Девочка красит две доски,Н'авыткатпэляк'а кукрасиньн'ынин уттыт,1,direct,1,1,1,2,1,3612,AVP,
K03,1,20,17,give_water-1-1-r.png,adult,0,m,f,1,1,1 1,1,0.50,Мужчина поит женщину,Г’удемтэв’илг’э  кунэникв'ичев'н'ынин  эльг'а,1,direct,1,1,1,1,1,2857,AVP,
K03,1,21,18,clean-2-2-r.png,old,1,f,n,2,2,2 2,0,0.50,Две бабушки чистят два пальто,"Чачамдыдык надян,айкытваньн'ынат ичг'ыт",1,inverse,1,2,1,2,1,2996,AVP,
K03,1,22,19,push-1-2-l.png,child,0,m,f,1,2,1 2,1,0.50,Мальчик толкает двух девочек,"а, дальше? Н'авытк'атпэляк'ыт.. н'авытк'атпиляк'а димгымгу нэкулн'ынин к'айыкмин'ын",1,inverse,0,NA,NA,NA,NA,5804,AXVP,девочка боится мальчика
K03,1,23,20,water-2-1-l.png,child,1,m,n,2,1,2 1,0,0.50,Два мальчика поливают один цветок,К'адыкмин'а  нэкимлытг'эньн'ын  митг'алкыл,1,inverse,1,1,1,1,1,2358,AVP,
K03,1,24,21,pour-2-2-r.png,adult,1,m,f,2,2,2 2,1,0.50,Двое мужчин обливают двух женщин,Г’удемтэв’илг’э  нымлытг'ынат  эльг'ат,1,inverse,1,2,1,2,1,3021,AVP,
K03,1,25,22,plant-1-1-r.png,adult,0,f,n,1,1,1 1,0,0.50,Женщина сажает одно дерево,Эльг'ата  кучам.. кучан'мичг'ын'нин уттив'...  ой... [смех] уттыпиль,1,direct,1,1,1,1,1,4085,AVPP,"""делает"""
K03,1,26,23,tie-2-1-l.png,child,1,m,f,2,1,2 1,1,0.50,Два мальчика связывают девочку,К'адыкмин'а накултын'  н'авыткатпиль,1,inverse,1,1,1,1,1,3088,AVP,
K03,1,27,24,boil-1-2-l.png,old,0,f,n,1,2,1 2,0,0.50,Бабушка варит две курицы,Чачамдя  копаньн'ынэн  курицат,1,direct,1,1,1,2,1,3205,AVP,не договорила слог в глаголе
K03,1,28,25,shoot-1-1-r.png,child,0,m,f,2,1,2 1,1,0.50,Мальчик стреляет в девочку,К'адыкмин'а  диннин  навытк'атпиль,1,past,NA,1,1,1,1,1909,AVP,прошедшее 1
